Region_Name,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Month 13,Month 14,Month 15,Month 16,Month 17,Month 18,Month 19,Month 20,Month 21,Month 22,Month 23,Month 24,Month 25,Month 26,Month 27,Month 28,Month 29,Month 30,Month 31,Month 32,Month 33,Month 34,Month 35,Month 36,Month 37,Month 38,Month 39,Month 40,Month 41,Month 42,Month 43,Month 44,Month 45,Month 46,Month 47,Month 48,Month 49,Month 50,Month 51,Month 52,Month 53,Month 54,Month 55,Month 56,Month 57,Month 58,Month 59,Month 60,Month 61,Month 62,Month 63,Month 64,Month 65,Month 66,Month 67,Month 68,Month 69,Month 70,Month 71,Month 72
Region 1614,0.628899469,0.652946884,0.590155915,0.692950618,0.582898005,0.335168392,0.249945135,0.339231617,0.745332377,0.619165904,0.573164347,0.832923951,0.66277038,0.704726759,0.768964684,0.636587002,0.464263974,0.254518605,0.160678828,0.381021974,0.445369118,0.682977488,0.893365964,0.809099389,0.575279331,0.487501148,0.582864805,0.521594011,0.610148,0.351217641,0.160156328,0.31594344,0.432541489,0.88901016,0.651644026,0.625690435,0.67674067,0.729523492,0.665110075,0.798619492,0.700026715,0.534049093,0.415932823,0.577867405,0.935729621,0.866530466,0.850445613,0.792921158,0.716470304,0.724928545,0.726966771,0.902387305,0.625968497,0.648523941,0.051109625,0.351911471,0.720625285,0.795039568,1.027445438,0.80748839,0.691615238,0.708602067,0.692175697,0.708646665,0.847619913,0.570101399,0.224983453,0.361862554,0.530797315,0.917568919,0.763716483,0.751380843
Region 1615,0.487114757,0.641688423,0.6040437,0.686806564,0.630775942,0.397263328,0.325146694,0.422145354,0.61385517,0.471637659,0.458669055,0.601805838,0.569752548,0.70147968,0.813378071,0.685973275,0.513234337,0.494516756,0.109099225,0.386429305,0.354622378,0.539393889,0.73202705,0.621928366,0.397904269,0.39281011,0.481652987,0.486380756,0.616161627,0.473266849,0.202195469,0.3817294,0.388324393,0.641335245,0.519093827,0.490977876,0.533936346,0.698186379,0.715306203,0.83415781,0.685155084,0.662341946,0.326771254,0.590663891,0.719623832,0.775588341,0.768385714,0.687536031,0.700519226,0.695779269,0.763232481,0.818857545,0.649712775,0.650880427,0.160751235,0.330750202,0.690112001,0.669840292,0.772054112,0.639493165,0.542813529,0.59833054,0.637719973,0.669706671,0.785241537,0.632900744,0.141277317,0.35520013,0.431617315,0.701788012,0.642369398,0.592072852
Region 1616,0.428569685,0.505137342,0.501323866,0.543087291,0.487027636,0.271697341,0.252270081,0.392644714,0.503340401,0.390590152,0.355515728,0.516101381,0.471938322,0.583055978,0.557759162,0.490189802,0.375085467,0.271659537,0.15747764,0.268163241,0.309170329,0.517541247,0.694963791,0.570650696,0.374237758,0.346636638,0.477053095,0.3927832,0.489574247,0.313281797,0.158878092,0.297035831,0.44876051,0.637114811,0.489387226,0.389514713,0.476632327,0.590396452,0.59790985,0.717194145,0.600578977,0.525033261,0.299572707,0.551041948,0.729031234,0.748073684,0.704497069,0.62596937,0.605242854,0.623673521,0.708473449,0.735921646,0.573427724,0.606961643,0.105205161,0.324532761,0.62709256,0.62439296,0.777873965,0.593249234,0.497061441,0.561280152,0.581471835,0.617730909,0.735985341,0.597181776,0.154171198,0.337415498,0.42927472,0.674878281,0.600704485,0.535760144
Region 1617,0.339997786,0.45053377,0.505289585,0.636583188,0.560819558,0.320130101,0.262335291,0.456054593,0.483848679,0.3925167,0.319734185,0.444465001,0.441658398,0.633586095,0.636143847,0.547695179,0.466755538,0.412964839,0.205797447,0.341558419,0.343082004,0.466459076,0.650025185,0.574834032,0.326901438,0.346807532,0.442616899,0.382777638,0.632456777,0.497627993,0.178501649,0.288543199,0.321770458,0.542068314,0.439663457,0.420686225,0.48730472,0.821729187,0.669319934,0.703820161,0.697491487,0.60159635,0.316155429,0.627682876,0.649982601,0.726375013,0.748771299,0.603899252,0.659883726,0.802002309,0.811737958,0.813061695,0.691442546,0.672254513,0.181019813,0.302775162,0.694015806,0.626617917,0.750235366,0.631785301,0.526212535,0.568708823,0.651816674,0.651624762,0.80889032,0.59425522,0.137782522,0.326145521,0.437238105,0.608126804,0.595156975,0.529134535
Region 1618,0.373492897,0.451267198,0.464567577,0.637298297,0.7447315,0.434743929,0.271648674,0.460125913,0.565533652,0.505939027,0.499565124,0.554823139,0.520761217,0.602054238,0.589215931,0.580334141,0.669485522,0.43792548,0.216721782,0.346353922,0.303711625,0.568538276,0.89947544,0.73588177,0.405798642,0.315004875,0.401226111,0.42279536,0.790728961,0.505230485,0.197794819,0.323590159,0.169187089,0.731097415,0.62442855,0.579868278,0.567780053,0.673822089,0.643438129,0.728836134,0.831165343,0.663839188,0.211142262,0.722109005,0.908213549,0.880210644,0.931960654,0.760104882,0.741482581,0.808169116,0.789841267,0.900078256,0.864346918,0.828297717,0.24190212,0.425590397,0.823141072,0.762285979,1.033654324,0.869984165,0.696667396,0.727601347,0.70893646,0.731786094,1.043427543,0.869360433,0.126261692,0.392113863,0.513833792,0.820308811,0.806660322,0.707210984
Region 1619,2.591617531,2.834768065,2.278096234,2.663509962,2.435421299,2.158570022,1.592551148,2.259525319,3.276400294,2.7433534,2.752286222,3.314068124,2.925529757,2.975241042,3.022907912,2.619277095,2.384816757,2.715649567,0.162509283,0.851100398,1.729247473,2.862091056,3.04406343,2.698974475,2.500248502,2.317101145,2.697739105,2.196220096,2.452342406,2.034275336,0.930323254,2.19233342,0.064556867,3.388443795,2.373628252,2.440675586,2.394576663,2.580307412,2.192218023,2.385063174,2.218094592,1.818591708,1.261909101,2.536254602,3.060704197,2.567519302,2.58798364,2.513402825,2.480950981,2.562070975,2.278113525,2.418277776,2.127240809,2.5485622,0.023782287,1.617423468,2.8736521,2.637638503,2.974387366,2.596318562,2.597535532,2.692318944,2.495562076,2.29539658,2.737258408,1.690023215,0.399087113,1.701010141,0.097697057,3.116623094,2.58298369,2.944804143
Region 1620,0.476951391,0.622142817,0.600858237,1.13205946,0.552713771,0.331280653,0.348506015,0.418880802,1.092292835,0.632832092,0.304688258,0.561973649,0.521297553,0.666899827,1.09117232,0.770755228,0.480508052,0.130570066,0.122381348,0.412253456,0.392801623,0.753848752,0.753476756,0.555779441,0.406181855,0.383552905,0.48084224,0.750793484,0.659490835,0.378003855,0.05433455,0.290282362,0.143652821,0.912123759,0.427063327,0.404914511,0.506204435,0.622524844,0.889559304,0.878120663,0.68000503,0.493465575,0.32185975,0.60183854,0.967004421,0.843933369,0.674633205,0.581759854,0.570830653,0.634484111,0.970610941,0.868214489,0.618919267,0.59033828,0.077515686,0.391446998,0.762966261,0.780338966,0.828829956,0.489768181,0.489441022,0.611021907,0.660245465,1.021816035,0.89644586,0.356150761,0.130858618,0.351898842,0.530949282,1.046784971,0.557779666,0.520289793
Region 1621,1.262911881,1.26811025,1.079517273,1.284124651,1.247259677,0.873480589,0.66257072,0.776619589,1.724080354,1.458764348,1.454762848,1.755600477,1.484260351,1.418393379,1.497852143,1.372037153,1.131270464,1.04734197,0.05831402,0.588000676,0.944414189,1.614824374,1.949252555,1.69295413,1.558531631,1.190751737,1.297523552,1.177018843,1.464428007,0.983003269,0.398355589,0.86719683,0.534337525,2.139726641,1.619558349,1.453275754,1.433091759,1.515457755,1.311811546,1.510408777,1.357821498,1.224948581,0.226104912,1.328167793,1.896446375,1.643636957,1.729240195,1.658077569,1.604486726,1.476530395,1.421296567,1.545018545,1.309298648,1.376126199,0.052622803,0.907104514,1.568242666,1.572601576,1.8724272,1.517889152,1.427665514,1.497224373,1.419725858,1.342429541,1.642608901,0.636484947,0.085277084,0.76568055,0.225936659,1.776244321,1.506212537,1.622759453
Region 1622,0.702855315,0.790050592,0.744708971,0.950059688,0.981258512,0.555795105,0.440333862,0.631912213,1.123651994,0.93494795,0.877370522,0.993504575,0.88459388,0.998208177,1.049574013,0.938155246,0.828470046,0.639180134,0.170453362,0.607888352,0.585869093,1.129882462,1.367671366,1.107016363,0.75535602,0.632278622,0.824068741,0.89760026,1.110115752,0.721622781,0.218189871,0.660319308,0.219514937,1.592432725,1.19757731,1.092186836,1.070134847,1.183982937,1.037852696,1.224690462,1.15673263,0.862642477,0.511647941,0.931746552,1.728178478,1.381473148,1.388314391,1.260129237,1.239137722,1.180084601,1.174194756,1.297831395,1.224988128,1.060520274,0.111091451,0.708083477,1.246622488,1.298889796,1.662290634,1.350245626,1.146821135,1.160251899,1.106818744,1.116084019,1.56900223,0.914622835,0.14928603,0.588621889,0.583618624,1.471224614,1.357574772,1.335635822
Region 1623,2.73270707,3.22729205,2.450374185,2.770728508,2.385677018,2.330254225,2.357988598,2.031187786,3.547909961,2.929365876,2.626332721,3.130374016,2.754457665,3.076165667,3.176819565,2.819311894,2.3832091,1.615085245,1.082296944,1.17427283,2.081624566,2.951588251,3.110720705,2.730661974,2.504572314,2.321468676,2.630800865,2.376233127,2.533482283,2.061651404,0.199818497,1.870465401,0.65485538,3.269054703,2.417380614,2.565410282,2.625059638,2.621154409,2.361050788,2.759708532,2.444880268,1.794241722,1.61967173,2.386623013,3.281151236,2.77815685,2.611174825,2.708720896,2.783852545,2.670688576,2.636899717,2.835611908,2.543181391,2.526573338,0,1.599066294,3.113920591,2.857339755,3.025733253,2.463415898,2.684007599,2.71169055,2.607465363,2.424561233,3.03383302,0.739581732,0.135892201,1.512156591,0.070908546,3.234457293,2.574312987,2.88090478
Region 1624,5.746070293,6.354207361,4.93888217,5.533193499,5.226838279,5.013466729,4.468767476,4.69113711,7.867144368,6.994433739,6.172981771,6.991956172,6.609626531,6.834715214,6.158745262,5.633072717,5.298107346,4.338267461,0.054931937,2.541245418,4.352814089,7.436411496,8.397871071,6.695569488,7.107836775,6.34498336,6.462014168,5.283574011,5.78878885,5.288778212,2.538434439,5.111334225,1.1447575,10.35775372,6.987190593,6.883385696,6.914921805,7.267000293,5.771620854,6.577066089,5.886522038,5.223637856,3.656470052,5.919461159,8.757903145,7.054033162,7.27870797,7.25484823,7.617949263,7.49823885,6.16665382,6.644241747,6.191132758,6.691301845,0.005495685,4.321158584,7.542554719,7.991870415,8.803928429,7.1716677,7.608060449,8.542499567,7.383573174,6.477660397,7.635541487,4.803384035,0.545048508,4.573705529,0.597390376,8.284417343,8.030448062,8.698475207
Region 1625,1.575939891,1.980897002,1.632271992,1.977031802,2.501678394,1.561252526,1.520416484,1.169186986,2.230740422,1.844606322,1.49328563,1.888362878,1.702503995,2.068588329,2.642504612,1.839670982,1.480978252,0.973423302,0.653262797,0.874428061,1.334082215,2.25030568,3.096500113,2.361301227,1.758574035,1.813711309,1.854221977,1.423442203,1.825006652,1.143994513,0.322244128,1.103298483,0.836449794,2.386210723,1.448894916,1.848544069,2.308020701,1.725456582,1.932716864,1.869181134,1.667027129,1.210398721,0.988733816,1.584953331,2.199489627,1.91583929,1.744069677,1.960398961,1.733888314,1.809485555,1.951787257,2.377279833,1.826172157,1.835277809,0.085475022,1.059145646,2.165031735,2.047839069,2.276061447,1.864217524,1.780254363,2.043367001,2.17171595,1.762140719,2.208548223,0.915764122,0.155586339,1.063751074,0,2.284170283,1.834170112,1.929248902
Region 1626,0.43869883,0.577437154,0.563306867,0.858639983,0.65505551,0.331981951,0.296144835,0.341591957,1.08242596,0.62068087,0.355360348,0.537586703,0.514937612,0.634391677,0.915846752,0.767799039,0.515628624,0.090410544,0.14060794,0.364644063,0.412367879,0.823112939,0.788015213,0.598645274,0.392721143,0.385789664,0.446139052,0.667571103,0.707730528,0.391128418,0.04727101,0.256680397,0.197168696,0.933163518,0.46948685,0.434674683,0.512655134,0.61211636,0.735038046,0.880965712,0.684103102,0.451894577,0.318558123,0.687795112,0.999981782,0.87192854,0.712483781,0.656205676,0.625517584,0.663763695,0.975973123,0.990994025,0.685998358,0.611569171,0.09258035,0.441368982,0.852402295,0.872854737,0.882769065,0.536818945,0.535729245,0.628243866,0.645412515,0.792157808,0.937935494,0.18712163,0.249151199,0.363304516,0.188608772,1.08786754,0.587052529,0.579098173
Region 1627,36.01618367,37.81375799,26.30369825,27.62621717,27.10857327,22.87215037,19.43922631,26.11958142,47.61713256,45.14788681,36.33691751,39.22061639,33.39783394,37.35749412,31.23335561,25.88417717,24.95361153,19.88505833,0,8.740157441,27.1884746,44.03780241,50.19995109,32.32266593,30.89265124,31.21708532,28.26227607,23.69557535,24.86948307,25.49130212,15.61886893,27.54876103,0,54.71628518,35.65578939,34.09794709,35.70000234,36.2264855,26.50962969,29.59508278,27.47407236,25.61840437,18.50827648,28.2308855,48.71153466,33.36156218,32.62443363,33.26111578,35.2271427,33.82594472,24.48264211,27.38948912,25.69437942,27.80616676,0,18.89489584,36.97726298,44.73089011,42.73207306,29.98822225,35.42792941,38.36858249,32.33493887,28.16763124,30.00275558,23.84631052,0,19.3332714,2.196853751,42.07201643,34.22314087,35.66513353
Region 1628,1.439349848,1.889859557,1.494257631,1.78733133,1.434860948,1.428776628,1.269096129,1.23310782,2.464118858,1.802674496,1.318280258,1.717459753,1.638314782,1.890994161,2.053675252,1.916867862,1.469140446,0.879579588,0.406809276,0.435374002,1.332221273,2.007905593,2.088179632,1.678958002,1.507558098,1.458954961,1.622993044,1.632690954,1.708814883,1.340093794,0.533261432,1.087681423,1.458539092,2.163394805,1.44118226,1.40186287,1.541419378,1.7450194,1.589302477,1.92277005,1.627809133,1.340668925,0.790493989,1.558735192,2.183304324,1.924592475,1.651361575,1.713563952,1.794704358,1.94261521,1.908456561,2.14779099,1.82385512,1.671212371,0.166470162,1.144836123,2.106084701,2.029513172,2.185165742,1.613507166,1.710340837,1.969570289,1.858108661,1.813972551,2.174315507,0.126000245,0.32792655,0.875349466,0.101033774,2.363350397,1.72514284,1.782317455
Region 1629,19.56013781,19.99347026,15.25585963,18.0153938,17.04712656,15.33294605,15.42357556,13.67046051,32.32339441,28.78463211,22.23315369,23.27647716,20.46455726,22.78729064,20.54946937,17.60915086,16.79596446,12.4386233,0,5.889866586,17.67013845,31.42854163,36.63438668,22.5920224,20.35966913,20.34428391,20.52109469,17.38505404,17.59911552,16.98432053,11.11738446,16.01177878,0,36.97203535,21.4096159,20.30389613,20.01796126,22.13640791,17.69079783,19.55566645,17.79499466,16.10340792,14.8321438,19.22838808,38.52904936,23.36804762,21.06040006,23.00674413,22.4848468,22.54583531,18.67526868,19.77541045,17.80445174,20.62265741,0,15.18600054,27.33248662,32.16089135,31.40522509,22.85234287,25.73276163,27.35574252,23.77972738,22.36319377,23.22959139,14.7813475,3.380544685,13.49069505,0,32.36235741,26.35827582,31.02104867
Region 1630,0.390333302,0.46017532,0.518397024,0.626522333,0.6102652,0.326436869,0.317942403,0.512927154,0.880814475,0.677310364,0.45929218,0.521984564,0.499362625,0.63926348,0.654037269,0.582147709,0.467677668,0.446351464,0.213321173,0.327808607,0.36391396,0.843266508,0.974950774,0.653972722,0.38160347,0.316238762,0.476244739,0.501569547,0.665527332,0.41729313,0.176712969,0.372056045,0.398209675,1.061258605,0.62718492,0.430245192,0.476026435,0.645358806,0.620375755,0.708729589,0.712245856,0.525978084,0.253854975,0.644093168,1.155978683,0.970849486,0.798438175,0.586167294,0.595286199,0.657459638,0.673217706,0.765028872,0.684678684,0.692379836,0.204130491,0.509672702,0.772332807,0.877337915,1.211641574,0.743728376,0.56839015,0.604261773,0.674513301,0.649094571,0.895898948,0.714458836,0.194029555,0.371778266,0.522526004,1.100745768,0.783867109,0.682459257
Region 1631,20.02176485,22.12993918,14.60242911,15.88895046,15.37704207,14.61416278,14.57494022,12.22516832,29.04122023,24.12165897,20.3867231,23.52095176,20.35822079,21.28943863,20.44751843,16.65741851,15.7253733,11.97554198,10.45114557,7.624406088,17.32348698,24.18323677,24.29199415,20.26565062,19.09125669,17.54398198,18.47433076,14.4177612,15.04515838,12.04551684,1.181124701,14.42751576,23.14787893,26.2930851,19.03535881,20.87043609,20.40986875,20.84461824,16.02832974,16.30437499,14.9870884,10.9560045,11.03683834,18.38828058,26.29926791,17.59101077,18.31425911,21.10929389,23.73167767,23.1685156,19.05156128,20.90824615,18.12591366,19.5169295,0,10.30098108,24.85539146,24.93730748,26.46820284,21.08588101,24.70637022,24.67094447,21.96364414,19.07043056,21.65838292,1.36894802,0,7.720461134,1.571526724,25.02265529,22.58382628,24.28465621
Region 1632,32.48732169,34.7231948,23.62818811,25.04930707,24.15881879,21.48290859,17.49799812,21.28863954,52.10977609,44.59159248,32.88493517,39.18555452,34.28690424,36.83657189,30.85889614,24.7006517,23.82110937,19.85442305,0,10.47792051,26.39790586,48.64304515,47.37021884,31.71897485,30.74310945,32.37104817,29.18583023,23.72706991,26.76371926,26.08852472,11.716439,27.21529859,2.691292933,57.1612151,37.09230398,35.10501162,38.17160504,37.55129837,27.05294305,29.84082105,28.03646579,24.40334623,23.07681665,27.1349684,58.52523932,33.64487775,33.16674569,36.59187204,39.81188619,36.50116062,26.79311639,29.96940571,26.53489004,26.65615746,0,18.21645315,38.07260452,47.55088111,42.40801336,30.15467524,35.12030766,39.97422392,31.53092836,29.77805066,31.01921489,6.857957033,1.268853446,17.27994691,8.564261282,43.60550067,34.3741692,36.03604869
Region 1633,11.0505196,13.47583776,8.56316473,9.50061408,8.921276616,8.066800036,8.458038347,6.183564153,15.46977475,13.618768,11.24806636,12.62982846,11.69455003,12.5124055,12.29891607,10.62749166,9.746774637,8.646247947,7.143568887,0.384689174,9.525279501,13.19567162,15.19979817,12.35847095,11.45140591,11.83694486,10.68736408,9.799099495,10.53619445,9.17188558,0.996373921,8.606348904,11.48911249,16.68434631,11.9768069,12.69409974,12.27011997,12.95663366,10.22120063,10.53288738,9.510356504,8.544320122,6.025502552,10.02771843,13.87626591,11.03256344,11.08840942,11.80920266,12.99488521,13.56454748,10.63167152,12.7196787,10.47407908,10.58963863,0,6.429215211,12.20901782,13.8141473,15.04943409,11.69561058,13.52879565,13.71899533,12.51037137,11.18983545,12.68109981,0,1.31084708,4.097488359,0.03604783,14.5566622,12.9692572,13.20428167
Region 1634,24.94333847,28.79160227,18.87666769,21.94723413,22.47815326,20.56101884,19.92515228,18.38338643,28.74488183,23.72917385,23.49953353,27.76005586,23.96719008,25.70355639,24.44424163,18.46169304,20.23847102,16.8130957,7.636790656,8.893189367,19.92263426,22.29276619,23.82198122,24.00835555,21.23342651,20.14053282,19.63508981,16.71254039,18.30623972,14.10834874,2.320405486,16.63323197,15.45661962,22.38042006,19.2016348,22.1404609,22.7921662,22.95820309,17.07613103,17.23970906,16.36249808,10.0547322,12.22790925,18.53835676,22.15484188,15.39569512,17.40082493,19.39578477,20.96267651,19.99348785,17.35708656,18.3920952,17.89491417,17.03002162,0,11.25174753,20.83494235,19.92764416,21.41072159,18.40111721,21.75708849,20.42569489,19.77162124,16.69815454,18.50621515,0,0,7.868785746,0.253416676,18.84207739,20.79056971,20.35706574
Region 1635,1.012058443,1.090997233,0.90751148,1.06928251,1.011964359,0.681749615,0.68216628,0.806337224,1.52163306,1.216951154,1.007576143,1.321769729,1.103167752,1.276063361,1.184679506,1.203255648,0.842087639,0.496447693,0.207762382,0.534966479,0.760774766,1.378708347,1.584787281,1.153823529,0.949752966,0.815434523,1.050789113,0.932587034,1.129902297,0.716082025,0.137843641,0.630179916,0.07402305,1.69653196,1.037089589,0.903551584,0.935108947,1.196665374,0.951338536,1.248215269,1.071590468,0.79745963,0.409594758,0.983732119,1.538488444,1.348319447,1.199676525,1.152565315,1.123187044,1.202032927,1.127062049,1.300786455,1.05198814,1.054738308,0.011907532,0.681559618,1.21692535,1.319247898,1.549307407,1.039019608,1.000642158,1.173202015,1.122417883,1.033922295,1.317394482,0.802250077,0.144444598,0.602389474,0.338970668,1.533655995,1.107664372,1.193458218
